file,n_articles,citations_total
../data/raw/6374.jsonl.gz,6,39
../data/raw/6375.jsonl.gz,10,113
../data/raw/6376.jsonl.gz,11,100
../data/raw/6377.jsonl.gz,0,0
../data/raw/6378.jsonl.gz,2,5
../data/raw/6379.jsonl.gz,2,2
../data/raw/638.jsonl.gz,0,0
../data/raw/6380.jsonl.gz,2,5
../data/raw/6381.jsonl.gz,0,0
../data/raw/6382.jsonl.gz,2,0
../data/raw/6383.jsonl.gz,4,128
../data/raw/6384.jsonl.gz,4,9
../data/raw/6385.jsonl.gz,5,92
../data/raw/6386.jsonl.gz,6,43
../data/raw/6387.jsonl.gz,3,33
../data/raw/6388.jsonl.gz,4,44
../data/raw/6389.jsonl.gz,4,33
../data/raw/639.jsonl.gz,0,0
../data/raw/6390.jsonl.gz,6,43
../data/raw/6391.jsonl.gz,12,107
../data/raw/6392.jsonl.gz,9,76
../data/raw/6393.jsonl.gz,6,49
../data/raw/6394.jsonl.gz,15,134
../data/raw/6395.jsonl.gz,11,88
../data/raw/6396.jsonl.gz,14,91
../data/raw/6397.jsonl.gz,17,148
../data/raw/6398.jsonl.gz,13,111
../data/raw/6399.jsonl.gz,21,173
../data/raw/64.jsonl.gz,12,0
../data/raw/640.jsonl.gz,0,0
../data/raw/6400.jsonl.gz,18,112
../data/raw/6401.jsonl.gz,18,108
../data/raw/6402.jsonl.gz,10,64
../data/raw/6403.jsonl.gz,8,40
../data/raw/6404.jsonl.gz,30,173
../data/raw/6405.jsonl.gz,32,291
../data/raw/6406.jsonl.gz,27,244
../data/raw/6407.jsonl.gz,27,310
../data/raw/6408.jsonl.gz,7,29
../data/raw/6409.jsonl.gz,17,104
../data/raw/641.jsonl.gz,0,0
../data/raw/6410.jsonl.gz,2,10
../data/raw/6411.jsonl.gz,10,68
../data/raw/6412.jsonl.gz,6,50
../data/raw/6413.jsonl.gz,7,100
../data/raw/6414.jsonl.gz,9,154
../data/raw/6415.jsonl.gz,20,199
../data/raw/6416.jsonl.gz,11,118
../data/raw/6417.jsonl.gz,8,56
../data/raw/6418.jsonl.gz,5,54
../data/raw/6419.jsonl.gz,11,95
../data/raw/642.jsonl.gz,0,0
../data/raw/6420.jsonl.gz,13,82
../data/raw/6421.jsonl.gz,8,58
../data/raw/6422.jsonl.gz,23,301
../data/raw/6423.jsonl.gz,8,88
../data/raw/6424.jsonl.gz,15,131
../data/raw/6425.jsonl.gz,7,25
../data/raw/6426.jsonl.gz,20,189
../data/raw/6427.jsonl.gz,2,5
../data/raw/6428.jsonl.gz,0,0
../data/raw/6429.jsonl.gz,1,10
../data/raw/643.jsonl.gz,0,0
../data/raw/6430.jsonl.gz,0,0
../data/raw/6431.jsonl.gz,16,68
../data/raw/6432.jsonl.gz,10,100
../data/raw/6433.jsonl.gz,12,48
../data/raw/6434.jsonl.gz,17,100
../data/raw/6435.jsonl.gz,2,9
../data/raw/6436.jsonl.gz,12,68
../data/raw/6437.jsonl.gz,6,48
../data/raw/6438.jsonl.gz,12,85
../data/raw/6439.jsonl.gz,41,403
../data/raw/644.jsonl.gz,0,0
../data/raw/6440.jsonl.gz,17,36
../data/raw/6441.jsonl.gz,23,252
../data/raw/6442.jsonl.gz,15,184
../data/raw/6443.jsonl.gz,10,150
../data/raw/6444.jsonl.gz,35,279
../data/raw/6445.jsonl.gz,0,0
../data/raw/6446.jsonl.gz,1,0
../data/raw/6447.jsonl.gz,5,9
../data/raw/6448.jsonl.gz,10,60
../data/raw/6449.jsonl.gz,13,68
../data/raw/645.jsonl.gz,0,0
../data/raw/6450.jsonl.gz,9,82
../data/raw/6451.jsonl.gz,4,8
../data/raw/6452.jsonl.gz,6,12
../data/raw/6453.jsonl.gz,6,44
../data/raw/6454.jsonl.gz,0,0
../data/raw/6455.jsonl.gz,17,187
../data/raw/6456.jsonl.gz,13,180
../data/raw/6457.jsonl.gz,15,119
../data/raw/6458.jsonl.gz,7,29
../data/raw/6459.jsonl.gz,10,76
../data/raw/646.jsonl.gz,0,0
../data/raw/6460.jsonl.gz,12,62
../data/raw/6461.jsonl.gz,3,3
../data/raw/6462.jsonl.gz,1,20
../data/raw/6463.jsonl.gz,3,17
../data/raw/6464.jsonl.gz,1,8
../data/raw/6465.jsonl.gz,7,10
../data/raw/6466.jsonl.gz,9,48
../data/raw/6467.jsonl.gz,7,43
../data/raw/6468.jsonl.gz,8,36
../data/raw/6469.jsonl.gz,20,128
../data/raw/647.jsonl.gz,0,0
../data/raw/6470.jsonl.gz,7,20
../data/raw/6471.jsonl.gz,14,76
../data/raw/6472.jsonl.gz,13,100
../data/raw/6473.jsonl.gz,4,21
../data/raw/6474.jsonl.gz,13,124
../data/raw/6475.jsonl.gz,14,201
../data/raw/6476.jsonl.gz,3,0
../data/raw/6477.jsonl.gz,5,45
../data/raw/6478.jsonl.gz,7,80
../data/raw/6479.jsonl.gz,11,118
../data/raw/648.jsonl.gz,0,0
../data/raw/6480.jsonl.gz,14,179
../data/raw/6481.jsonl.gz,12,100
../data/raw/6482.jsonl.gz,2,15
../data/raw/6483.jsonl.gz,15,160
../data/raw/6484.jsonl.gz,9,100
../data/raw/6485.jsonl.gz,15,227
../data/raw/6486.jsonl.gz,15,122
../data/raw/6487.jsonl.gz,18,111
../data/raw/6488.jsonl.gz,5,18
../data/raw/6489.jsonl.gz,11,86
../data/raw/649.jsonl.gz,0,0
../data/raw/6490.jsonl.gz,15,177
../data/raw/6491.jsonl.gz,16,78
../data/raw/6492.jsonl.gz,20,205
../data/raw/6493.jsonl.gz,24,171
../data/raw/6494.jsonl.gz,15,115
../data/raw/6495.jsonl.gz,2,18
../data/raw/6496.jsonl.gz,5,38
../data/raw/6497.jsonl.gz,0,0
../data/raw/6498.jsonl.gz,0,0
../data/raw/6499.jsonl.gz,7,41
../data/raw/65.jsonl.gz,5,0
../data/raw/650.jsonl.gz,0,0
../data/raw/6500.jsonl.gz,7,66
../data/raw/6501.jsonl.gz,4,6
../data/raw/6502.jsonl.gz,11,74
../data/raw/6503.jsonl.gz,4,22
../data/raw/6504.jsonl.gz,4,34
../data/raw/6505.jsonl.gz,7,124
../data/raw/6506.jsonl.gz,3,24
../data/raw/6507.jsonl.gz,10,105
../data/raw/6508.jsonl.gz,7,60
../data/raw/6509.jsonl.gz,11,106
../data/raw/651.jsonl.gz,0,0
../data/raw/6510.jsonl.gz,14,88
../data/raw/6511.jsonl.gz,11,100
../data/raw/6512.jsonl.gz,7,95
../data/raw/6513.jsonl.gz,11,142
../data/raw/6514.jsonl.gz,11,142
../data/raw/6515.jsonl.gz,7,52
../data/raw/6516.jsonl.gz,14,152
../data/raw/6517.jsonl.gz,10,78
../data/raw/6518.jsonl.gz,5,26
../data/raw/6519.jsonl.gz,10,156
../data/raw/652.jsonl.gz,0,0
../data/raw/6520.jsonl.gz,15,154
../data/raw/6521.jsonl.gz,15,85
../data/raw/6522.jsonl.gz,9,38
../data/raw/6523.jsonl.gz,9,46
../data/raw/6524.jsonl.gz,15,144
../data/raw/6525.jsonl.gz,11,47
../data/raw/6526.jsonl.gz,14,162
../data/raw/6527.jsonl.gz,9,64
../data/raw/6528.jsonl.gz,8,4
../data/raw/6529.jsonl.gz,25,175
../data/raw/653.jsonl.gz,0,0
../data/raw/6530.jsonl.gz,37,291
../data/raw/6531.jsonl.gz,16,106
../data/raw/6532.jsonl.gz,42,426
../data/raw/6533.jsonl.gz,11,63
../data/raw/6534.jsonl.gz,10,50
../data/raw/6535.jsonl.gz,2,4
../data/raw/6536.jsonl.gz,5,45
../data/raw/6537.jsonl.gz,7,55
../data/raw/6538.jsonl.gz,8,78
../data/raw/6539.jsonl.gz,12,153
../data/raw/654.jsonl.gz,0,0
../data/raw/6540.jsonl.gz,10,117
../data/raw/6541.jsonl.gz,9,86
../data/raw/6542.jsonl.gz,4,11
../data/raw/6543.jsonl.gz,1,0
../data/raw/6544.jsonl.gz,17,179
../data/raw/6545.jsonl.gz,18,96
../data/raw/6546.jsonl.gz,8,62
../data/raw/6547.jsonl.gz,8,66
../data/raw/6548.jsonl.gz,9,85
../data/raw/6549.jsonl.gz,7,70
../data/raw/655.jsonl.gz,0,0
../data/raw/6550.jsonl.gz,17,162
../data/raw/6551.jsonl.gz,51,416
../data/raw/6552.jsonl.gz,22,238
../data/raw/6553.jsonl.gz,18,166
../data/raw/6554.jsonl.gz,19,108
../data/raw/6555.jsonl.gz,45,350
../data/raw/6556.jsonl.gz,5,18
../data/raw/6557.jsonl.gz,6,23
../data/raw/6558.jsonl.gz,7,140
../data/raw/6559.jsonl.gz,6,83
../data/raw/656.jsonl.gz,0,0
../data/raw/6560.jsonl.gz,2,18
../data/raw/6561.jsonl.gz,11,117
../data/raw/6562.jsonl.gz,4,13
../data/raw/6563.jsonl.gz,2,0
../data/raw/6564.jsonl.gz,2,18
../data/raw/6565.jsonl.gz,1,0
../data/raw/6566.jsonl.gz,9,46
../data/raw/6567.jsonl.gz,3,12
../data/raw/6568.jsonl.gz,5,60
../data/raw/6569.jsonl.gz,8,57
../data/raw/657.jsonl.gz,0,0
../data/raw/6570.jsonl.gz,5,44
../data/raw/6571.jsonl.gz,9,67
../data/raw/6572.jsonl.gz,23,79
../data/raw/6573.jsonl.gz,3,4
../data/raw/6574.jsonl.gz,8,74
../data/raw/6575.jsonl.gz,14,70
../data/raw/6576.jsonl.gz,9,98
../data/raw/6577.jsonl.gz,16,202
../data/raw/6578.jsonl.gz,10,126
../data/raw/6579.jsonl.gz,3,25
../data/raw/658.jsonl.gz,0,0
../data/raw/6580.jsonl.gz,4,33
../data/raw/6581.jsonl.gz,0,0
../data/raw/6582.jsonl.gz,0,0
../data/raw/6583.jsonl.gz,2,3
../data/raw/6584.jsonl.gz,8,53
../data/raw/6585.jsonl.gz,3,28
../data/raw/6586.jsonl.gz,14,166
../data/raw/6587.jsonl.gz,6,62
../data/raw/6588.jsonl.gz,11,114
../data/raw/6589.jsonl.gz,13,70
../data/raw/659.jsonl.gz,0,0
../data/raw/6590.jsonl.gz,16,90
../data/raw/6591.jsonl.gz,28,231
../data/raw/6592.jsonl.gz,15,33
../data/raw/6593.jsonl.gz,20,196
../data/raw/6594.jsonl.gz,17,145
../data/raw/6595.jsonl.gz,16,177
../data/raw/6596.jsonl.gz,41,315
../data/raw/6597.jsonl.gz,13,93
../data/raw/6598.jsonl.gz,20,193
../data/raw/6599.jsonl.gz,17,138
../data/raw/66.jsonl.gz,4,0
../data/raw/660.jsonl.gz,0,0
../data/raw/6600.jsonl.gz,7,34
../data/raw/6601.jsonl.gz,22,168
../data/raw/6602.jsonl.gz,9,88
../data/raw/6603.jsonl.gz,9,108
../data/raw/6604.jsonl.gz,26,207
../data/raw/6605.jsonl.gz,11,62
../data/raw/6606.jsonl.gz,11,107
../data/raw/6607.jsonl.gz,10,46
../data/raw/6608.jsonl.gz,10,110
../data/raw/6609.jsonl.gz,6,176
../data/raw/661.jsonl.gz,0,0
../data/raw/6610.jsonl.gz,9,71
../data/raw/6611.jsonl.gz,7,31
../data/raw/6612.jsonl.gz,2,7
../data/raw/6613.jsonl.gz,1,2
../data/raw/6614.jsonl.gz,1,18
../data/raw/6615.jsonl.gz,21,122
../data/raw/6616.jsonl.gz,8,119
../data/raw/6617.jsonl.gz,20,259
../data/raw/6618.jsonl.gz,35,235
../data/raw/6619.jsonl.gz,18,154
../data/raw/662.jsonl.gz,0,0
../data/raw/6620.jsonl.gz,11,188
../data/raw/6621.jsonl.gz,11,90
../data/raw/6622.jsonl.gz,13,105
../data/raw/6623.jsonl.gz,11,89
../data/raw/6624.jsonl.gz,12,36
../data/raw/6625.jsonl.gz,6,40
../data/raw/6626.jsonl.gz,13,8
../data/raw/6627.jsonl.gz,25,155
../data/raw/6628.jsonl.gz,15,130
../data/raw/6629.jsonl.gz,25,274
../data/raw/663.jsonl.gz,0,0
../data/raw/6630.jsonl.gz,29,224
../data/raw/6631.jsonl.gz,25,151
../data/raw/6632.jsonl.gz,21,130
../data/raw/6633.jsonl.gz,4,29
../data/raw/6634.jsonl.gz,10,64
../data/raw/6635.jsonl.gz,20,167
../data/raw/6636.jsonl.gz,3,30
../data/raw/6637.jsonl.gz,12,140
../data/raw/6638.jsonl.gz,21,127
../data/raw/6639.jsonl.gz,14,263
../data/raw/664.jsonl.gz,0,0
../data/raw/6640.jsonl.gz,7,102
../data/raw/6641.jsonl.gz,1,2
../data/raw/6642.jsonl.gz,1,0
../data/raw/6643.jsonl.gz,12,93
../data/raw/6644.jsonl.gz,8,96
../data/raw/6645.jsonl.gz,9,86
../data/raw/6646.jsonl.gz,5,42
../data/raw/6647.jsonl.gz,11,135
../data/raw/6648.jsonl.gz,15,97
../data/raw/6649.jsonl.gz,12,64
../data/raw/665.jsonl.gz,0,0
../data/raw/6650.jsonl.gz,8,74
../data/raw/6651.jsonl.gz,20,277
../data/raw/6652.jsonl.gz,16,186
../data/raw/6653.jsonl.gz,17,166
../data/raw/6654.jsonl.gz,5,108
../data/raw/6655.jsonl.gz,23,287
../data/raw/6656.jsonl.gz,9,68
../data/raw/6657.jsonl.gz,7,67
../data/raw/6658.jsonl.gz,14,62
../data/raw/6659.jsonl.gz,34,288
../data/raw/666.jsonl.gz,0,0
../data/raw/6660.jsonl.gz,18,227
../data/raw/6661.jsonl.gz,15,114
../data/raw/6662.jsonl.gz,28,205
../data/raw/6663.jsonl.gz,10,88
../data/raw/6664.jsonl.gz,30,271
../data/raw/6665.jsonl.gz,24,151
../data/raw/6666.jsonl.gz,32,301
../data/raw/6667.jsonl.gz,15,150
../data/raw/6668.jsonl.gz,11,163
../data/raw/6669.jsonl.gz,9,47
../data/raw/667.jsonl.gz,0,0
../data/raw/6670.jsonl.gz,4,26
../data/raw/6671.jsonl.gz,0,0
../data/raw/6672.jsonl.gz,2,4
../data/raw/6673.jsonl.gz,0,0
../data/raw/6674.jsonl.gz,2,13
../data/raw/6675.jsonl.gz,0,0
../data/raw/6676.jsonl.gz,0,0
../data/raw/6677.jsonl.gz,1,16
../data/raw/6678.jsonl.gz,4,32
../data/raw/6679.jsonl.gz,5,52
../data/raw/668.jsonl.gz,0,0
../data/raw/6680.jsonl.gz,3,13
../data/raw/6681.jsonl.gz,9,106
../data/raw/6682.jsonl.gz,4,52
../data/raw/6683.jsonl.gz,1,4
../data/raw/6684.jsonl.gz,3,10
../data/raw/6685.jsonl.gz,1,4
../data/raw/6686.jsonl.gz,3,12
../data/raw/6687.jsonl.gz,0,0
../data/raw/6688.jsonl.gz,5,112
../data/raw/6689.jsonl.gz,6,80
../data/raw/669.jsonl.gz,0,0
../data/raw/6690.jsonl.gz,5,48
../data/raw/6691.jsonl.gz,32,262
../data/raw/6692.jsonl.gz,15,144
../data/raw/6693.jsonl.gz,17,113
../data/raw/6694.jsonl.gz,15,213
../data/raw/6695.jsonl.gz,12,41
../data/raw/6696.jsonl.gz,22,106
../data/raw/6697.jsonl.gz,24,205
../data/raw/6698.jsonl.gz,9,104
../data/raw/6699.jsonl.gz,7,102
../data/raw/67.jsonl.gz,3,0
../data/raw/670.jsonl.gz,0,0
../data/raw/6700.jsonl.gz,5,40
../data/raw/6701.jsonl.gz,6,69
../data/raw/6702.jsonl.gz,11,194
../data/raw/6703.jsonl.gz,13,131
../data/raw/6704.jsonl.gz,12,102
../data/raw/6705.jsonl.gz,25,331
../data/raw/6706.jsonl.gz,8,94
../data/raw/6707.jsonl.gz,6,90
../data/raw/6708.jsonl.gz,6,64
../data/raw/6709.jsonl.gz,6,112
../data/raw/671.jsonl.gz,0,0
../data/raw/6710.jsonl.gz,8,71
../data/raw/6711.jsonl.gz,1,0
../data/raw/6712.jsonl.gz,0,0
../data/raw/6713.jsonl.gz,1,8
../data/raw/6714.jsonl.gz,7,107
../data/raw/6715.jsonl.gz,11,85
../data/raw/6716.jsonl.gz,5,23
../data/raw/6717.jsonl.gz,13,120
../data/raw/6718.jsonl.gz,8,105
../data/raw/6719.jsonl.gz,4,8
../data/raw/672.jsonl.gz,0,0
../data/raw/6720.jsonl.gz,12,184
../data/raw/6721.jsonl.gz,6,49
../data/raw/6722.jsonl.gz,23,213
../data/raw/6723.jsonl.gz,10,117
../data/raw/6724.jsonl.gz,16,91
../data/raw/6725.jsonl.gz,7,92
../data/raw/6726.jsonl.gz,10,72
../data/raw/6727.jsonl.gz,0,0
../data/raw/6728.jsonl.gz,0,0
../data/raw/6729.jsonl.gz,0,0
../data/raw/673.jsonl.gz,0,0
../data/raw/6730.jsonl.gz,3,26
../data/raw/6731.jsonl.gz,0,0
../data/raw/6732.jsonl.gz,0,0
../data/raw/6733.jsonl.gz,2,18
../data/raw/6734.jsonl.gz,0,0
../data/raw/6735.jsonl.gz,0,0
../data/raw/6736.jsonl.gz,0,0
../data/raw/6737.jsonl.gz,0,0
../data/raw/6738.jsonl.gz,0,0
../data/raw/6739.jsonl.gz,12,98
../data/raw/674.jsonl.gz,0,0
../data/raw/6740.jsonl.gz,0,0
../data/raw/6741.jsonl.gz,0,0
../data/raw/6742.jsonl.gz,0,0
../data/raw/6743.jsonl.gz,0,0
../data/raw/6744.jsonl.gz,1,2
../data/raw/6745.jsonl.gz,14,66
../data/raw/6746.jsonl.gz,0,0
../data/raw/6747.jsonl.gz,0,0
../data/raw/6748.jsonl.gz,8,88
../data/raw/6749.jsonl.gz,0,0
../data/raw/675.jsonl.gz,0,0
../data/raw/6750.jsonl.gz,0,0
../data/raw/6751.jsonl.gz,1,8
../data/raw/6752.jsonl.gz,5,16
../data/raw/6753.jsonl.gz,1,0
../data/raw/6754.jsonl.gz,0,0
../data/raw/6755.jsonl.gz,0,0
../data/raw/6756.jsonl.gz,6,96
../data/raw/6757.jsonl.gz,1,0
../data/raw/6758.jsonl.gz,0,0
../data/raw/6759.jsonl.gz,0,0
../data/raw/676.jsonl.gz,0,0
../data/raw/6760.jsonl.gz,0,0
../data/raw/6761.jsonl.gz,0,0
../data/raw/6762.jsonl.gz,6,64
../data/raw/6763.jsonl.gz,0,0
../data/raw/6764.jsonl.gz,0,0
../data/raw/6765.jsonl.gz,2,16
../data/raw/6766.jsonl.gz,0,0
../data/raw/6767.jsonl.gz,0,0
../data/raw/6768.jsonl.gz,0,0
../data/raw/6769.jsonl.gz,0,0
../data/raw/677.jsonl.gz,0,0
../data/raw/6770.jsonl.gz,0,0
../data/raw/6771.jsonl.gz,1,6
../data/raw/6772.jsonl.gz,8,113
../data/raw/6773.jsonl.gz,12,67
../data/raw/6774.jsonl.gz,11,74
../data/raw/6775.jsonl.gz,13,202
../data/raw/6776.jsonl.gz,26,336
../data/raw/6777.jsonl.gz,18,150
../data/raw/6778.jsonl.gz,29,662
../data/raw/6779.jsonl.gz,21,135
../data/raw/678.jsonl.gz,0,0
../data/raw/6780.jsonl.gz,17,192
../data/raw/6781.jsonl.gz,19,129
../data/raw/6782.jsonl.gz,26,279
../data/raw/6783.jsonl.gz,23,80
../data/raw/6784.jsonl.gz,31,161
../data/raw/6785.jsonl.gz,21,212
../data/raw/6786.jsonl.gz,18,83
../data/raw/6787.jsonl.gz,7,28
../data/raw/6788.jsonl.gz,14,61
../data/raw/6789.jsonl.gz,1,46
../data/raw/679.jsonl.gz,0,0
../data/raw/6790.jsonl.gz,11,77
../data/raw/6791.jsonl.gz,7,70
../data/raw/6792.jsonl.gz,8,106
../data/raw/6793.jsonl.gz,11,63
../data/raw/6794.jsonl.gz,17,252
../data/raw/6795.jsonl.gz,8,70
../data/raw/6796.jsonl.gz,3,13
../data/raw/6797.jsonl.gz,4,26
../data/raw/6798.jsonl.gz,3,6
../data/raw/6799.jsonl.gz,26,228
../data/raw/68.jsonl.gz,5,0
../data/raw/680.jsonl.gz,0,0
../data/raw/6800.jsonl.gz,14,95
../data/raw/6801.jsonl.gz,13,62
../data/raw/6802.jsonl.gz,19,137
../data/raw/6803.jsonl.gz,10,160
../data/raw/6804.jsonl.gz,13,131
../data/raw/6805.jsonl.gz,3,52
../data/raw/6806.jsonl.gz,12,176
../data/raw/6807.jsonl.gz,11,98
../data/raw/6808.jsonl.gz,16,192
../data/raw/6809.jsonl.gz,16,115
../data/raw/681.jsonl.gz,0,0
../data/raw/6810.jsonl.gz,5,44
../data/raw/6811.jsonl.gz,14,204
../data/raw/6812.jsonl.gz,11,103
../data/raw/6813.jsonl.gz,11,152
../data/raw/6814.jsonl.gz,19,371
../data/raw/6815.jsonl.gz,28,331
../data/raw/6816.jsonl.gz,12,165
../data/raw/6817.jsonl.gz,11,96
../data/raw/6818.jsonl.gz,4,24
../data/raw/6819.jsonl.gz,18,188
../data/raw/682.jsonl.gz,0,0
../data/raw/6820.jsonl.gz,35,421
../data/raw/6821.jsonl.gz,17,198
../data/raw/6822.jsonl.gz,21,191
../data/raw/6823.jsonl.gz,29,232
../data/raw/6824.jsonl.gz,44,426
../data/raw/6825.jsonl.gz,1,20
../data/raw/6826.jsonl.gz,14,116
../data/raw/6827.jsonl.gz,18,118
../data/raw/6828.jsonl.gz,8,135
../data/raw/6829.jsonl.gz,15,147
../data/raw/683.jsonl.gz,0,0
../data/raw/6830.jsonl.gz,5,48
../data/raw/6831.jsonl.gz,7,56
../data/raw/6832.jsonl.gz,2,13
../data/raw/6833.jsonl.gz,1,7
../data/raw/6834.jsonl.gz,19,50
../data/raw/6835.jsonl.gz,16,124
../data/raw/6836.jsonl.gz,8,44
../data/raw/6837.jsonl.gz,11,104
../data/raw/6838.jsonl.gz,10,109
../data/raw/6839.jsonl.gz,14,87
../data/raw/684.jsonl.gz,0,0
../data/raw/6840.jsonl.gz,24,287
../data/raw/6841.jsonl.gz,4,38
../data/raw/6842.jsonl.gz,12,178
../data/raw/6843.jsonl.gz,6,49
../data/raw/6844.jsonl.gz,14,240
../data/raw/6845.jsonl.gz,7,53
../data/raw/6846.jsonl.gz,21,245
../data/raw/6847.jsonl.gz,27,256
../data/raw/6848.jsonl.gz,17,100
../data/raw/6849.jsonl.gz,13,66
../data/raw/685.jsonl.gz,0,0
../data/raw/6850.jsonl.gz,24,190
../data/raw/6851.jsonl.gz,11,132
../data/raw/6852.jsonl.gz,15,248
../data/raw/6853.jsonl.gz,22,258
../data/raw/6854.jsonl.gz,14,153
../data/raw/6855.jsonl.gz,11,298
../data/raw/6856.jsonl.gz,13,242
../data/raw/6857.jsonl.gz,2,22
../data/raw/6858.jsonl.gz,5,60
../data/raw/6859.jsonl.gz,1,11
../data/raw/686.jsonl.gz,0,0
../data/raw/6860.jsonl.gz,3,14
../data/raw/6861.jsonl.gz,2,13
../data/raw/6862.jsonl.gz,5,48
../data/raw/6863.jsonl.gz,2,18
../data/raw/6864.jsonl.gz,3,26
../data/raw/6865.jsonl.gz,5,59
../data/raw/6866.jsonl.gz,3,52
../data/raw/6867.jsonl.gz,0,0
../data/raw/6868.jsonl.gz,4,20
../data/raw/6869.jsonl.gz,8,63
../data/raw/687.jsonl.gz,0,0
../data/raw/6870.jsonl.gz,6,46
../data/raw/6871.jsonl.gz,8,108
../data/raw/6872.jsonl.gz,4,5
../data/raw/6873.jsonl.gz,15,106
../data/raw/6874.jsonl.gz,2,10
../data/raw/6875.jsonl.gz,11,74
../data/raw/6876.jsonl.gz,12,90
../data/raw/6877.jsonl.gz,6,72
../data/raw/6878.jsonl.gz,17,232
../data/raw/6879.jsonl.gz,6,52
../data/raw/688.jsonl.gz,0,0
../data/raw/6880.jsonl.gz,13,236
../data/raw/6881.jsonl.gz,7,88
../data/raw/6882.jsonl.gz,9,144
../data/raw/6883.jsonl.gz,7,62
../data/raw/6884.jsonl.gz,16,161
../data/raw/6885.jsonl.gz,11,152
../data/raw/6886.jsonl.gz,10,187
../data/raw/6887.jsonl.gz,9,132
../data/raw/6888.jsonl.gz,9,74
../data/raw/6889.jsonl.gz,10,152
../data/raw/689.jsonl.gz,0,0
../data/raw/6890.jsonl.gz,16,149
../data/raw/6891.jsonl.gz,20,159
../data/raw/6892.jsonl.gz,10,102
../data/raw/6893.jsonl.gz,24,286
../data/raw/6894.jsonl.gz,16,120
../data/raw/6895.jsonl.gz,5,2
../data/raw/6896.jsonl.gz,28,377
../data/raw/6897.jsonl.gz,1,2
../data/raw/6898.jsonl.gz,8,116
../data/raw/6899.jsonl.gz,10,101
../data/raw/69.jsonl.gz,9,0
../data/raw/690.jsonl.gz,0,0
../data/raw/6900.jsonl.gz,11,172
../data/raw/6901.jsonl.gz,6,52
../data/raw/6902.jsonl.gz,13,101
../data/raw/6903.jsonl.gz,7,44
../data/raw/6904.jsonl.gz,1,2
../data/raw/6905.jsonl.gz,5,92
../data/raw/6906.jsonl.gz,7,13
../data/raw/6907.jsonl.gz,4,28
../data/raw/6908.jsonl.gz,6,67
../data/raw/6909.jsonl.gz,12,114
../data/raw/691.jsonl.gz,0,0
../data/raw/6910.jsonl.gz,21,332
../data/raw/6911.jsonl.gz,38,384
../data/raw/6912.jsonl.gz,34,355
../data/raw/6913.jsonl.gz,36,479
../data/raw/6914.jsonl.gz,17,232
../data/raw/6915.jsonl.gz,21,282
../data/raw/6916.jsonl.gz,22,230
../data/raw/6917.jsonl.gz,13,107
../data/raw/6918.jsonl.gz,10,124
../data/raw/6919.jsonl.gz,10,81
../data/raw/692.jsonl.gz,0,0
../data/raw/6920.jsonl.gz,12,112
../data/raw/6921.jsonl.gz,10,170
../data/raw/6922.jsonl.gz,15,128
../data/raw/6923.jsonl.gz,1,20
../data/raw/6924.jsonl.gz,12,78
../data/raw/6925.jsonl.gz,13,236
../data/raw/6926.jsonl.gz,15,286
../data/raw/6927.jsonl.gz,13,186
../data/raw/6928.jsonl.gz,4,98
../data/raw/6929.jsonl.gz,16,267
../data/raw/693.jsonl.gz,0,0
../data/raw/6930.jsonl.gz,1,0
../data/raw/6931.jsonl.gz,2,8
../data/raw/6932.jsonl.gz,7,15
../data/raw/6933.jsonl.gz,11,37
../data/raw/6934.jsonl.gz,16,91
../data/raw/6935.jsonl.gz,11,61
../data/raw/6936.jsonl.gz,5,41
../data/raw/6937.jsonl.gz,13,128
../data/raw/6938.jsonl.gz,8,55
../data/raw/6939.jsonl.gz,1,1
../data/raw/694.jsonl.gz,0,0
../data/raw/6940.jsonl.gz,1,7
../data/raw/6941.jsonl.gz,1,4
../data/raw/6942.jsonl.gz,0,0
../data/raw/6943.jsonl.gz,0,0
../data/raw/6944.jsonl.gz,0,0
../data/raw/6945.jsonl.gz,0,0
../data/raw/6946.jsonl.gz,2,46
../data/raw/6947.jsonl.gz,0,0
../data/raw/6948.jsonl.gz,1,2
../data/raw/6949.jsonl.gz,15,139
../data/raw/695.jsonl.gz,0,0
../data/raw/6950.jsonl.gz,5,33
../data/raw/6951.jsonl.gz,9,125
../data/raw/6952.jsonl.gz,6,81
../data/raw/6953.jsonl.gz,20,212
../data/raw/6954.jsonl.gz,12,127
../data/raw/6955.jsonl.gz,2,64
../data/raw/6956.jsonl.gz,6,62
../data/raw/6957.jsonl.gz,7,18
../data/raw/6958.jsonl.gz,26,240
../data/raw/6959.jsonl.gz,19,171
../data/raw/696.jsonl.gz,0,0
../data/raw/6960.jsonl.gz,11,62
../data/raw/6961.jsonl.gz,2,1
../data/raw/6962.jsonl.gz,10,78
../data/raw/6963.jsonl.gz,20,209
../data/raw/6964.jsonl.gz,18,217
../data/raw/6965.jsonl.gz,5,46
../data/raw/6966.jsonl.gz,4,92
../data/raw/6967.jsonl.gz,12,120
../data/raw/6968.jsonl.gz,7,64
../data/raw/6969.jsonl.gz,4,92
../data/raw/697.jsonl.gz,0,0
../data/raw/6970.jsonl.gz,15,138
../data/raw/6971.jsonl.gz,7,56
../data/raw/6972.jsonl.gz,14,130
../data/raw/6973.jsonl.gz,9,98
../data/raw/6974.jsonl.gz,5,31
../data/raw/6975.jsonl.gz,3,32
../data/raw/6976.jsonl.gz,5,24
